key;author;employer;country
conf/ispass/QianLSJS15;Sharad C. Seth;Plekhanov Russian Academy of Economics;RU
conf/icccn/LiuWCWZ12;Joyce Y. Wu;Metropolitan University;RS
conf/eforensics/WangYZ08;Xianchuan Yu;Hefei University of Technology;CN
conf/iwann/MoralesSDMR15;Christian A. Morillas;Bryant University;US
conf/dial/FengMM06;R. Manmatha;Catholic University of Korea;KR
conf/pcm/LiuSL17;Yuanqi Su;Grodno State University Yanka Kupaly;BY
conf/dlog/RochaeliE07;Taufiq Rochaeli;University of Nebraska - Kearney;US
conf/chi/VillarCSHRSSYFZ18;Greg Saul;Himachal Pradesh University;IN
conf/rtss/CaoKPSA08;Tarek F. Abdelzaher;European University Cyprus;CY
conf/cvpr/BatraKPLC10;Jiebo Luo;Petronas Technology University;MY
conf/ifip5-1/SouzaRM21;Andreia Malucelli;Al Azhar University;EG
conf/icde/AgarwalKWS95;Shailesh Agarwal;Catholic University of Taegu-Hyosung;KR
conf/lisa-nt/FulmerL98;Rob Fulmer;NAES College;US
conf/incdm/MohamudallyK11;Nawaz Mohamudally;St. Petersburg State Electrotechnical University;RU
conf/ieeeiccc/ApolloniSD19;Ernesto Damiani;University of Indianapolis in Athens;GR
conf/ecctd/HottiRH05;Mikko Hotti;University of Hull;GB
conf/ivs/LinS0DU20;Wolfgang Utschick;Western Oregon University;US
conf/icecsys/DuboisA05;Mathieu Dubois;Universidad Nacional de la Patagonia Austral;AR
conf/icsm/OsterlieW07;Thomas Østerlie;Guangzhou University;CN
conf/ecce/CahourFM10;Jean-François Forzy;Hiroshima University of Economics;JP
conf/sbmf/TimmB21;Nils Timm;Hogeschool voor de Kunsten Utrecht (HKU);NL
conf/vcip/XiongZCW12;Zhiwei Xiong;Universidad de Cartago;PA
conf/chinasip/ZhouOJ13;Shan Ouyang 0001;Technological University (Thanlyin);MM
conf/bibm/MengZZLHL13;Ziping Li;Universidade Luterana do Brasil;BR
conf/ejc/AlbertDMPP20;Vojtech Patschka;Institut National des Postes et Télécommunications;MA
conf/globecom/PollinEEBPCMBV06;Francky Catthoor;Universidad Católica de Santiago de Guayaquil;EC
conf/innovations/GuoHRV14;Pavel Hubácek;Ecole Supérieure d'Ingénieurs en Génie Electrique;FR
conf/arcs/LimbourgK06;Philipp Limbourg;Yerevan Haibusak University;AM
conf/chinasip/LiaoHC15;Shing-Chow Chan;Yasuda Women's University;JP
conf/fccm/SimaCEVV01;Sorin Cotofana;Etisalat University College;AE
conf/sc/ChengHKXY0WC21;Yuchong Hu;Arthur D. Little Management Education Institute;US
journals/jmlr/ZhouPMT12;Sinno Jialin Pan;Tokyo Metropolitan University of Health Sciences;JP
conf/itsc/DuHLJXGSDM20;Katherine Rose Driggs-Campbell;Tohoku Bunka Gakuen University;JP
conf/ijcai/SabahR83;Mohamed Rady;Oberlin College;US
conf/milcom/LandonSWSWLMMS11;John L. Metz;Lausanne Hotel School (EHL);CH
conf/segah/BrasilNCMSBD11;Mara Franklin Bonates;Agnes Scott College;US
conf/icecsys/DevSVHM11;Vibhu Vivek;Aga Khan University;TZ
conf/amia/TallonCLBS20;Erin M. Tallon;Western Carolina University;US
conf/biocas/LukasCBJ17;Christopher J. Lukas;California State University, San Bernadino;US
conf/podc/InoueOT17;Sébastien Tixeuil;North China Electric Power University;CN
conf/iconip/WangGLWZZ19;Xinyi Wang;Horizon College of Business and Technology;LK
conf/lanmr/AyaneguiC09;Huberto Ayanegui;Ufa State Institute of Arts;RU
conf/ishpc/IwashitaKAHW03;Masanori Kaneko;Siberian State Transport University;RU
conf/icalt/GrigoriadouGGS06;Maria Samarakou;Western Governors University;US
conf/ict/SheikhGRJ19;Riku Jäntti;University of Texas;US
conf/iscid/WangZZHLF16;Shiwu Zhang;Université Paris-Dauphine (Paris IX);FR
conf/urai/WooSLLLKCM19;Seungjun Woo;Christian Brothers University;US
conf/interspeech/IshiMC03;Nick Campbell 0001;City University;US
conf/icra/BolderDGJSG07;Christian Goerick;Missouri University of Science and Technology;US
conf/smc/ObamaKK13;Kiyoyuki Kaito;Hebei Agricultural University;CN
conf/compsac/NordlundHTSYS14;Yuuichi Teranishi;Kyushu University of Nursing and SocialWelfare;JP
conf/smc/ZhangLW07;Q. P. Zhang;Universidad Nacional Experimental Romulo Gallegos;VE
conf/cns/RahbariLP18;Jinshan Liu;Arab Open University;JO
conf/iscas/JiangKHM93;S.-Z. Kiang;Universidad de San Pablo CEU;ES
conf/isgteurope/AnohBVAJC18;Mirsad Cosovic;Institute of Teachers Education, Tawau;MY
conf/csie/ZhaoYLC09;Zheng-liang Yao;Rikkyo University (St. Paul's University);JP
conf/icycs/LinWHL08;Liping Lin;University of Jyväskylä;FI
conf/interspeech/ZitouniSKL02;Olivier Siohan;I-Shou University;TW
conf/pdpta/KroviR03;Shahram Rahimi;South Asian Institute of Technology And Medicine (SAITM) ;LK
conf/iconip/NarteyYAWSF21;Lady Nadia Frempong;Zhejiang Gongshang University;CN
conf/niles/SalemEASS21;Mohammed Elbanna;Pacific International College;CA
conf/dihu/OlcottDOTDM20;Martha Brill Olcott;University of Medicine Magway;MM
conf/isit/ViswanathaAR10;Kumar Viswanatha;Miyagi University;JP
conf/iukm/NguyenPNL16;Thien Dinh Nguyen;Universidad Pedagógica y Tecnológica de Colombia;CO
conf/dese/ShafikovTLMLMS20;Roman Lavrenov;Kenya College of Accountancy;KE
conf/pimrc/LiHSOIKFNAOSO17;Kazuyuki Ozaki;St. Mary College;US
conf/spdp/WangCM91;Robert Cypher;Mandhu College;MV
conf/iconip/WuXLW17;Zhenkun Wen;University of Dayton;US
conf/medinfo/MerabtiSGLD13;Julien Grosjean;Primier International University Perak;MY
conf/hicss/WangZPWA18;Leming Zhou;Dijla University College;IQ
conf/wcnc/ShenSHSA21;Wei Huang;Kyrgyz National University;KG
conf/i2mtc/AngelisSGC17;Johan Schoukens;Institut National Polytechnique de Lorraine;FR
conf/apsipa/IwahashiYK14a;Masahiro Iwahashi;Ivano-Frankivsk National University of Oli and Gas;UA
conf/icde/SousaCMM14;Daniel Cintra Cugler;Ishik University;IQ
conf/ppsn/Florez-RevueltaCM06;Lucas Martínez-Bernabeu;Walsh University;US
conf/fuzzIEEE/LiY08;Qiaoxing Li;Fachhochschule Wiener Neustadt;AT
conf/icccnt/MohanSS20;Sachin S. Kumar;St. George's University;GD
conf/w2gis/StankovS20;Toni Stankov;Catholic University in Ružomberok;SK
conf/safecomp/CampagnanoCMT05;Enrico Tronci;University of Alexandra Dubček in Trenčín;SK
conf/er/RamSKH01;Sudha Ram;Hanoi National Economics University;VN
conf/green/PorteroSGVLMCFV16;Simone Libutti;Kar University;IR
conf/isda/YuanZ06;Junpeng Yuan;Universidad ORT Uruguay;UY
conf/ncc/SrinivasBRM15;R. Bharath;Kookmin University;KR
conf/coria/BossardN11;Emilie Guimier De Neef;Alfred University;US
conf/mwscas/XiaQLW17;Nanjian Wu;Linköping University;SE
conf/iclr/KolouriPMR19;Soheil Kolouri;Pedagogical University of Rzeszow;PL
conf/icip/MojsilovicPPNO95;Miodrag V. Popovic;Ecole Nationale Supérieure de Chimie de Rennes;FR
conf/pdcat/AlmianiVA11;Khaled Almiani;Universidad Técnica de Oruro;BO
conf/ldic/FilhoG09;Nicolau Dionísio Fares Gualda;Botswana College of Agriculture;BW
conf/vsmm/FernieGSCGHACALPB12;Oier Lopez de Lacalle;Black Hills State University;US
conf/europar/GruberKTWWZM06;Philipp Wieder;Universidad Simón Bolivar;MX
conf/isbi/HaeffeleRZV17;René Vidal;Hanover College;US
conf/dasc/PurginaMK16;Vitaly Klyuev;St. Augustine University of Tanzania;TZ
conf/itsc/DamerowKE16;Julian Eggert;Fine Arts Academy in Katowice;PL
conf/foal/AotaniM06;Tomoyuki Aotani;Academy of Economics in Poznan;PL
conf/intenv/Sansano-Sansano19;Emilio Sansano-Sansano;Kerala University of Fisheries and Ocean Sciences;IN
conf/isnn/FanXLMTC07;Min Xiong;Chongqing University of Post and Telecommunications;CN
conf/group/SuleimanCF97;Michèle Cart;Zhongshan University;CN
conf/fie/TokarzCDPDPMSSK20;Godlove Suila Kuaban;University of Stellenbosch;ZA
conf/icnc/LuanZZ15;Tianqi Zhang;University of Livingstonia;MW
conf/codes/LifaEPI10;Viacheslav Izosimov;Shawnee Community College;US
conf/isie/SmithRH21;T. D. Ramotsoela 0001;Kookmin University;KR
conf/cbms/FondonGSS13;Mark J. J. P. van Grinsven;Universidad del Centro de México;MX
conf/pimrc/CavalcantiAFF02;Walter C. Freitas Jr.;Seoul Women's University;KR
conf/hpcc/ZhaoCXLTCK13;Weijie Kong;Universidad Santa Maria Caracas;VE
conf/nsdi/JeyakumarAMPGK13;Changhoon Kim;Institut National des Sciences Appliquées de Lyon;FR
conf/iros/MosbergerSAL16;Rafael Mosberger;Universidad Juan Misael Saracho;BO
conf/seuh/DaunT20;Marian Daun;State Maritine Academy;RU
conf/ro-man/NakanishiMH11;Yasue Mitsukura;Yanbu Industrial College;SA
conf/icsoft/IkedaON09;Shin-ya Nishizaki;Universidad del Centro de México;MX
conf/vts/MullinsATKGBR07;Hossein Asadi 0001;International University of Southern Europe;ES
conf/icton/AliEESP15;Hossam M. H. Shalaby;Wisconsin Lutheran College;US
conf/fuzzIEEE/KazemianC08;Soamsiri Chantaraskul;Rheinische Fachhochschule Köln;DE
conf/igarss/ImaokaFKTSMMYS03;Keiji Imaoka;Universidad de San Miguel;MX
conf/isrr/HaynesCK09;Galen Clark Haynes;Institut des Sciences de l'Ingénieur de Clermont-Ferrand;FR
conf/globecom/ParkOKA03;Yang-Su Kim;Universidad Politécnica de Madrid;ES
conf/paams/RevilloudLDKTS11;Vadim Timonin;Belarussian State University of Informatics and Radioelectronics;BY
conf/etfa/Lopez-LimomHRR11;Antonio Ramírez-Treviño;Spring Hill College;US
conf/IEEEisic/DongF08;Wenjie Dong;Pacific University;US
conf/vtc/WubbenK06;Karl-Dirk Kammeyer;Hiroshima International University;JP
conf/webi/ForcheriMMQ01;Stefano Moretti;Bangalore University;IN
conf/wcsp/LiJXZN17;Sheng Zhou 0001;National Formosa University;TW
conf/icpr/BoumaizaT12;Salvatore Tabbone;Universidad del Centro Educativo Latinoamericano Rosario;AR
conf/otm/CheirdariK17;George Karabatis;Australian Catholic University;AU
conf/wcre/0002BMT21;Gavina Baralla;Walter Sisulu University for Technology and Science;ZA
conf/isit/SengerSBZ11;Martin Bossert;California State University, Los Angeles;US
conf/amcc/DrincicB09;Dennis S. Bernstein;Southern University - Shreveport;US
conf/icfhr/MaergnerHRI018;Paul Maergner;Northwestern State University of Louisiana;US
conf/embc/QiaoBOFP16;Shaoyu Qiao;Atlanta Christian College;US
conf/samos/SchackHH09;Wolfgang Heenes;Greenville College;US
conf/rsfdgrc/IgnatovKMZ11;Ruslan A. Magizov;Fachhochschule Trier, Hochschule für Technik, Wirtschaft und Gestaltung;DE
conf/chi/ElKomyAFD0A17;Markus Funk;Sul Ross State University;US
conf/sigmod/ChangZL16;Zhao Chang;University of Udine;IT
conf/fuzzIEEE/ElisaYFN19;Nitin Naik;University of Wisconsin - Oshkosh;US
conf/dbsec/HsiaoKS90;Matthew J. Kohler;Gollis University;SO
conf/icassp/KimL09;Ilseo Kim;Mimasaka Women's College;JP
conf/isit/Abdel-GhaffarW07;Khaled A. S. Abdel-Ghaffar;Zarka Private University;JO
conf/nips/CaiYLW19;Zhaoran Wang;"Universidad del Norte ""Santo Tomás de Aquino""";AR
conf/iccv/SouvenirP05;Robert Pless;Universidade Católica de Pelotas;BR
conf/hicss/KlemmISN02;Thomas Speitel;Lee University;US
conf/sensys/PanBR0N19;Pei Zhang 0001;Open University Malaysia;MY
conf/ucc/KhandelwalPR16;Suresh Purini;Colgate University;US
conf/bmvc/KangYWLCW20;Yangyuxuan Kang;Toccoa Falls College;US
conf/igarss/Lopez-RadcencoP18;Ronan Fablet;National Museum Institute of History of Art, Conservation and Museology;IN
conf/iui/KratzR10;Sven G. Kratz;Universität Duisburg-Essen;DE
conf/icira/BuscherHSJ12;Daniel Schilberg;Jacksonville State University;US
conf/petra/CollanderTLTSM17;Christopher Collander;Fukui University of Technology;JP
conf/mwscas/DelgadoLA19;Muhammad Kamran Latif;Rochester Institute of Technology;US
conf/iscas/WangCZ17;Yici Cai;Surgut State University;RU
conf/ssiri/EsheteVWZ13;Birhanu Eshete;Rikkyo University (St. Paul's University);JP
conf/icsoft/LakhalDR12;Hubert Dubois;Malaysia University of Science and Technology (MUST);MY
conf/sdm/DavidsonLQWW13;Hongfei Li;Australlian College of Kuwait ;KW
conf/sensys/LeWAUSGA11;Md. Yusuf Sarwar Uddin;Universidad Técnica de Manabí;EC
conf/eurosys/KakivayaXHAPSGT18;Todd Pfleiger;Xijiang University;CN
conf/aina/FenzaGLMOV20;Mariacristina Gallo;Technical University of Kielce;PL
conf/easc/GongMSLHSPHDHF14;Jens Doleschal;East Carolina University;US
conf/taai/LeNGTL19;Van-Thanh Nguyen;Kanazawa College of Economics;JP
conf/isnn/KimEK06;Yoo Shin Kim;Mills Grae University;US
conf/tsp/KotonKVSU16;David Kubánek;Universidad de Valencia;ES
conf/ispec/LinWWQ08;Wenling Wu;Northwest Christian College;US
conf/roedunet/FalamasM19;Kinga Marton;College of Osteopathic Medicine of the Pacific (Western University of Health Sciences);US
conf/accv/PlanincK12;Rainer Planinc;University of Sopron;HU
conf/biocomp/FernandezACTG06;Jorge Aurelio Tejedor;Mie University;JP
conf/icchp/FotineaED12;Eleni Efthimiou;Banat's University of Agricultural Sciences;RO
conf/siggraph/LeeHPP09;Mi Sun Lee;Northwestern College Iowa;US
conf/ivic/MuniandyAB17;Thamilvaani Arvaree Alvar;Civil Aviation University of China;CN
conf/case/SustoWPZJOM14;Paul G. O'Hara;Kotelawala Defence University;LK
conf/fgit/YangHKKK11;Jung Gyu Hur;University of Science and Technology Beijing;CN
conf/sera/SunZQM17;Jiameng Sun;Universitas Brawijaya;ID
conf/iecon/CuiXX17;Meili Xing;Universidad del Valle de Atemajac;MX
conf/edbt/HeimelHMBSM14;Martin Meinke;St. Thomas Aquinas College;US
conf/icsai/YangL16;Shin-Jer Yang;Merkur Internationale FH Karlsruhe;DE
conf/pdcat/ChoiSK18;Dong Oh Son;Universidad José Antonio Páez;VE
conf/ica/LahatCM12;Hagit Messer;University of Zululand;ZA
conf/kes/Gomez-PerezRV07;Jaime Ramírez;Sierra Nevada College;US
conf/iscas/ProdromakisPM08;Themistoklis Prodromakis;Universidade Federal de Minas Gerais;BR
conf/icml/YuCSS13;Dale Schuurmans;Technological Education Institute of Patras;GR
conf/isivc/ChakerKB16;Amel Benazza-Benyahia;Karadeniz Technical University;TR
conf/pdpta/GuizaniB99;Mohsen Guizani;Pjatigorsk State Linguistic University;RU
conf/icai/MelinLOVC05;Luis Valenzuela;Technical University of Poznan;PL
conf/ismict/ArakawaNSKKUT13;Mitsunori Kubo;South China Normal University;CN
conf/edbt/RamusatMS21;Yann Ramusat;Shimer College;US
conf/eit/DubeyGARZQ16;Nirmal Adhikari;Universidad Cuauhtémoc;MX
conf/avi/BuonoCLM20;Paolo Buono;Qufu Normal University;CN
conf/iciis/ChowdhuryTBB08;Rajib Bandyopadhyay;Kharkiv State Transport Technical University;UA
conf/aaai/WangX0T17;Chao Xu 0006;Universidad Internacional del Ecuador;EC
conf/icalt/WuCLC08;Chun-Cheng Wu;Middle East University;JO
conf/igarss/Prats-IraolaNYS16;Mehdi Nikkhoo;École Nationale Supérieure d'Ingénieurs de Constructions Aéronautiques;FR
conf/cec/ZhuoZC07;Xiao-Ian Zhuo;Hankuk University of Foreign Studies;KR
conf/icccsec/FanZFY19;Liya Fan;University of Alabama - Birmingham;US
conf/iwann/DavisOBAMRFH17;Geert van den Boomen;Federal University of Technology, Yola;NG
conf/ofc/WangLWLDSX21;Zelu Wang;Sabzevar School of Medical Sciences;IR
conf/cscw/RosnerKLTS16;Nicole Tilly;University of Limerick;IE
conf/cbd/ThilakanathanZC14;Rafael A. Calvo;Université de Montpellier I;FR
conf/hicss/ClementJPMF98;J. Kelly Flanagan;Clark Atlanta University;US
conf/iecon/GregorTRCLR13;Marco Rivera;Morehouse College;US
conf/ijcai/QiPY18;Yuxin Peng;St. Anselm College;US
conf/amia/VajdaOSHUMT19;Elizabeth Umberfield;Universidad Francisco de Aguirre;CL
conf/fuzzIEEE/SledgeK09;James M. Keller;Lviv National University Ivan Franko;UA
conf/midp/NiaziMBHPG20;Katherine Moore;United Nations University;JP
conf/pimrc/Jaramillo-RamirezKH13;Eric Hardouin;Lampang Vocational College   ;TH
conf/atal/JensenBGS05;Steven Jensen;University of Illinois at Urbana-Champaign;US
conf/bibm/PennisiJRVP19;Marzio Pennisi;Al Maarif University College;IQ
conf/icpr/GranaCBC12;Daniele Borghesani;Fahad Bin Sultan University;SA
conf/parco/LtaiefLHD11;Piotr Luszczek;Université Thierno Amadou Diallo;GN
conf/semcco/HaoHLLL10;Zhifeng Hao;University of Mary;US
conf/cts/DemchenkoHYLGC11;Mattijs Ghijsen;Fachhochschule für Bank- und Finanzwirtschaft;AT
conf/multitemp/TunaML19;Sébastien Lefèvre;Kobe Women's University;JP
conf/amia/LeroyEMKJ12;Melissa Just;SMK Fomra Institute of Technology;IN
conf/igarss/DeriveBBBWBLLCM03;D. Beal;Savannah State University;US
conf/globecom/SelvamuthuRSA19;Kishan Sahu;Amur State University;RU
conf/smacd/SandruBDBP19;Corneliu Burileanu;Minnesota School of Professional Psychology;US
conf/wowmom/JainD05;Shweta Jain 0001;University of the Ryukyus;JP
conf/hpca/FanLYWZTS18;Dongrui Fan;University of Ancona;IT
conf/jsspp/RodrigoOE14;Per-Olov Östberg;Abdus Salam international centre for theoretical physics;IT
conf/iccd/HuangfuZ13;Yijie Huangfu;Islamic Azad University, Maybod;IR
conf/msr/HillFBSNPV08;Lori L. Pollock;Gotland University College;SE
conf/eucc/HaimovichSGA03;Hernan Haimovich;Universidad de Talca;CL
conf/vtc/LanzaPLB09;Jesús R. Pérez;Southwest Texas State University;US
conf/IEEEpact/ManovitHCMKO06;Hassan Chafi;Universidade Estácio de Sá;BR
conf/newcas/ShizukuHKNO14;Tetsuya Hirose;St. Petersburg State Agrarian University;RU
conf/ipmi/FeragenOPWTDB13;Jens Petersen;Universidad del Centro Educativo Latinoamericano Rosario;AR
conf/fdl/UngureanuSASS19;Timmy Sundström;Maejo University;TH
conf/icra/MundTC15;Dennis Mund;Nevsky Institute of Language and Culture;RU
conf/uist/KhanRKS19;Tobias Kraus;Davenport College of Business, Grand Rapids;US
conf/csfw/DreierHRS18;Ralf Sasse;Southern Utah University;US
conf/icse/ZhengWLZZDYHX19;Yuetang Deng;Universidad Rey Juan Carlos;ES
conf/cibse/EngielPNPL15;Julio Leite;East Stroudsburg State University;US
conf/haw/AlrutzBBEGGGHJK12;Godehard Sutmann;Urbana University;US
conf/asiacrypt/BadertscherCCKL20;Léo Colisson;Technological University (Mawlamyaing);MM
conf/icalp/FuscoPP13;Emanuele G. Fusco;"University Institute of Teacher Training ""Suor Orsola Benincasa""";IT
conf/ssp/PlattnerSW12;Frederik J. Simons;University of Jyväskylä;FI
conf/icspcs/IlhanA12;Haci Ilhan;Edith Cowan University;AU
conf/isnn/ZhouLCL12;Lijian Zhou;Baptist Bible College of Missouri;US
conf/miccai/WangY21;Zuhui Wang;Cagayan State University;PH
conf/icorr/JohnMKA17;Shinobu Adachi;Ural State Academy of Railway Transport;RU
conf/iccs-de/KlimovaYSK21;Nafisa I. Yusupova;Universidade Federal do Paraná;BR
conf/icdsp/WangCJ00QY18;Kaige Jia;Fukui University of Technology;JP
conf/ccs/EkbergAKR08;N. Asokan;Northeastern University;CN
conf/cikm/Srinivasan0Z14;Jie Wu 0001;University of Cagayan Valley;PH
conf/wsc/DangelmaierFHLS08;Matthias Fischer 0001;Kyushu University;JP
conf/interspeech/RoachABBBFGGHLMMMV96;Simon Arnfield;Rajarata University of Sri Lanka;LK
conf/iccsa/Tapia-McClungG19;Tania Gómez-Fernández;Palestine Polytechnic University;PS
conf/wcnc/XuAWWSG13;Jinlong Wang;Evangelische Fachhochschule Darmstadt;DE
conf/csse/BakerK08;Stefan Kappes;Technical University of Lodz;PL
conf/iros/GremingerSN05;Bradley J. Nelson;University of the Air;JP
conf/ihiet/FleischmannSLWM20;Stefan Sesselmann;Saybrook Institute;US
conf/mhci/AnannyBS03;Kathleen Biddick;Mohammad Ali Jinnah University;PK
conf/trustcom/ZhangZQYF15;Yingjun Zhang;Université Lumiére (Lyon II);FR
conf/ecoc/MiyatakeHPSMTMN20;Yuto Miyatake;Kwangwoon University;KR
conf/icct/ChengLLZ20;Fengyi Cheng;Fachhochschule Bochum;DE
conf/ecir/MayrFSM15;Philipp Mayr 0001;Northwest Nazarene University;US
conf/vg/FariasS01;Ricardo C. Farias;University of Central Europe in Skalica;SK
conf/icalp/ChristodoulouKS08;Michael Schapira;Universidad de las Américas (ULAM);NI
conf/t4e/KrithivasanGSAL16;Saurav Shandilya;Albertus Magnus College;US
conf/ems/DahmaniH11;Youcef Dahmani;University of Guam;GU
conf/pads/TaylorBCLNR13;Margaret L. Loper;University of South Florida;US
conf/icmcs/ShyuKBPCB00;Lynn S. Broderick;Laurus Technical Institute;US
conf/itw/SenguptaBOFD11;Ayfer Özgür;Vassar College;US
conf/icassp/MohammadihaSD15;Simon Doclo;COMSATS Institute of Information Technology, Wah;PK
conf/rose/DingYY10;Yingbing Yu;Instituto Politécnico de Tomar;PT
conf/dsom/AschemannDHKZ99;Svetlana Domnitcheva;Salem College;US
conf/icc/JiangZDLL18;Jian Jiang;Université de l'Uélé;CD
conf/comsnets/ThanosMGACDS13;Jan van Deventer;Internationale Fachhochschule Aalen;DE
conf/spatialCognition/FreksaMB00;Thomas Barkowsky;Islamic Azad University, North Tehran;IR
conf/acsw/AbdullahBP04;Ijaz Pervaiz;Universidad Nacional de San Martín;PE
conf/bodynets/SchlechtwegMUBA19;Max Bartunik;Universidad de Manizales;CO
conf/simultech/AcebesMGAMA11;Raúl Alves Santos;Swiss Business School Zurich (SBS);CH
conf/acl/KorhonenKC06;Yuval Krymolowski;Sagami Women's University;JP
conf/icnc/YangXXLH10;Lok Ming Lui;Circleville Bible College;US
conf/wiamis/SegalinPVTC13;Monja Tait;Texas A&M University - Galveston;US
conf/hci/ChoHHPPK07;Wonkyu Park;Samara State Aerospace University;RU
conf/isscc/LiDSKYZDSBK17;Hun-Seok Kim;Universidad Mariano Gálvez;GT
conf/islped/ChaverPPTH03;Francisco Tirado;University of Chemical Technology and Metallurgy;BG
conf/ccs/DashevskyiGPZ18;Olga Gadyatskaya;Beloit College;US
conf/fpl/RichmondKIM13;John McGarry;Shih Hsin University;TW
conf/etfa/FauberteauMG11;Serge Midonnet;Kenyatta University;KE
conf/kbse/BiallasBK12;Stefan Kowalewski;Universitas Gadjah Mada;ID
conf/icton/EllisMLSSSTKBH14;Seb J. Savory;Belmont Abbey College;US
conf/itc/YamaguchiSAFDAAK11;Takahiro J. Yamaguchi;Universidad CAECE, Buenos Aires;AR
conf/sbrc/StreitRLS21;Mariana Corrêa Ribeiro;University of Wollongong;AU
conf/bmei/XuXLM17;Su-ting Xu;Helsinki School of Economics and Business Administration;FI
conf/tac/SchoneGLLOCDPUM09;C. Langley;Japanese Red Cross College of Nursing;JP
conf/ifip5-5/WagnerES03;Jochen Eichert;Sardar Vallabhai Patel University of Agriculture Amd Technology;IN
conf/graphite/HsiehLTC05;Wen-Kai Tai;Trinity Bible College;US
conf/fgr/TangZYLLZC17;Zhen Cui 0001;Logan College of Chiropractic;US
conf/semweb/SaisNPR10;Nobal B. Niraula;Northeast Agricultural University;CN
conf/gd/AngeliniBBH0KSV16;Jaroslav Hancl Jr.;National Taiwan University;TW
conf/cinc/AyersBSCPC16;Jean-Philippe Couderc;Lawrence Technological University;US
conf/anss/ChoLJ84;Eric K. Lin;Universidad Autónoma de Zacatecas;MX
conf/ivmsp/KoKCK13;Chang-Su Kim 0001;Mongolian State University of Arts and Culture;MN
conf/mswim/TurgutM09;Richard P. Martin;New Jersey City University;US
conf/fpl/ToupasBP19;Ioannis Papaefstathiou;Herat University;AF
conf/iastedSE/CaiK06;Ryota Kawashima;Wheaton College Massachusetts;US
conf/pakdd/ZhengWY08;Xian Wu;Gaziantep University;TR
conf/micro/SilvestroLZJLL18;Sam Silvestro;University of Pavia;IT
conf/icic/BevilacquaACMMSPST07;Antonio Scarpa;American World University;US
conf/pacling/MalmasiRD15;Mark Dras;"Universidad Centroamericana ""José Simeón Canas""";SV
conf/kdd/BiFK01;Flip Korn;Wellesley College;US
conf/comad/KaurBMK09;Vasudha Bhatnagar;King Fahad University of Petroleum and Minerals;SA
conf/vamos/SiegmundKPA10;Norbert Siegmund;Eastern Mennonite University;US
conf/giis/AliouaGS14;Sidi-Mohammed Senouci;William Woods University;US
conf/iros/MiuraMKKKY11;Kanako Miura;Universität Passau;DE
conf/acsac/AhmadvandHBP18;Mohsen Ahmadvand;Polish Open University in Warsaw (WSZ/POU);PL
conf/bigdataconf/Host-MadsenSWL16;Chad Walton;University of Bath;GB
conf/icufn/AhnHSHSL18;Jun Heo 0002;Baze University Abuja;NG
conf/icip/CufiGB01;Rafael García;University of Neuchatel;CH
conf/cscl/ChangBPS19;Lana Peterson;Dallas Christian College;US
conf/service/ZhengYPZT20;Tao Zheng;Nagaoka University of Technology;JP
conf/icdf2c/XuS0QWSGY17;Ning Zheng 0001;Ursuline College;US
conf/acc/LalLG11;Vijay Laxmi;University of Chieti;IT
conf/cisim/BarrazaNLRR19;Ginna Ospino Barraza;Kyushu University of Nursing and SocialWelfare;JP
conf/cinc/JurakHPRLNJL15;Tereza Reichlova;Siberian State Medical University;RU
conf/fuzzIEEE/SirithungeMJC17;Chandima Dedduwa Pathiranage;Johnson & Wales University, Charleston;US
conf/icalt/CristobalMGOTPDCZC12;Gabriel Díaz;University of Gastronomic Sciences;IT
conf/cc/ShirakoSFPRSS12;Vivek Sarkar;Universitas Janabadra;ID
conf/igarss/GanGWXYYQ20;Rongjun Qin;Durban Institute of Technology;ZA
conf/wacv/NazareSFS14;William Robson Schwartz;Rand Graduate School of Policy Studies;US
conf/iccsa/PhamNM13;Sanjay Misra;University of Limerick;IE
conf/ispa/SongLZ19;Zhihao Zhang;Odense University;DK
conf/apcc/KimJK11;Song-Hee Kim;Universidad de Oriente;CU
conf/clrimg/SegalQKGC93;Robert Kero;Rajendra Agricultural University;IN
conf/aaai/ZhangF96;Yan Zhang 0003;Cedarville College;US
conf/ciasg/MajumderFDP14;Bodhisattwa Prasad Majumder;Universidad Católica del Oriente;CO
conf/bmei/HanGLLX14;Wenhao Li;University of Performing Arts in Bratislava;SK
conf/ccoms/WangGZFH20;Xing Hu;Global Business School Barcelona;ES
conf/fuzzIEEE/MaioFLOH16;Francesco Orciuoli;College in Sládkovičovo;SK
conf/bcb/VargheseCHPAUAA20;Manju Aron;Webster University Geneva;CH
conf/itc/OtaniIAY82;Nobuo Arai;Universidad Autónoma de Guadalajara;MX
conf/pos/PenneySM87;David Maier 0001;Zawiya University;LY
conf/vtc/KalokidouDB18;Mark A. Beach;Siena Heights University;US
conf/siggraph/BarrCGH92;Steven Gabriel;Jeonju University;KR
conf/dac/CampbellLMC15;Keith A. Campbell;Free University Amsterdam;NL
conf/lm/GetsySQ16;Roger D. Quinn;University of Alabama - Tuscaloosa;US
conf/igis/ApolloniAT94;Maurizio Talamo;Universidade do Rio Grande;BR
conf/ssci/LiaoSPI19;Lie Meng Pang;Southern Arkansas University;US
conf/icisp/VerstocktVHLW10;Peter Lambert;Mizan Tepi University;ET
conf/ccbr/GaoZHZ16;Qinghua Hu;Universitas Pakuan;ID
