key;author;employer;country
journals/ieicet/OhmiTZM18;Yasushi Masahiro;University of Wisconsin - Madison;US
journals/csse/ShiLLLQ17;Zhaobin Liu;Universitas Negeri Semarang;ID
journals/corr/abs-1810-11066;Meghan Cowan;Ufuk University;TR
journals/eor/AnglaniGGM05;Roberto Musmanno;Sauder School of Business;CA
journals/corr/abs-2110-03395;Devendra Singh Dhami;Institute of Teachers Education, Sarawak;MY
journals/corr/abs-2012-02652;Zhen Jiang;Universidad Autónoma Metropolitana - Iztapalapa;MX
journals/cssp/WangZSTM20;Wentao Shi;Institut des hautes études économiques et commerciales;FR
journals/ress/ToriiLM19;Leandro Fleck Fadel Miguel;Evangelische Fachhochschule Freiburg, Hochschule für Soziale Arbeit, Diakonie und Religionspädagogik;DE
journals/algorithmica/YehKLY02;Tzuoo-Hawn Yeh;Baker University;US
journals/mta/WuCCHL09;Chin-Laung Lei;University of Regina;CA
journals/corr/abs-1811-10156;Yijun Yuan;Kandahar University;AF
journals/arc/LarabaONBGCM16;Stefano Miani;Colorado State University-Pueblo;US
journals/corr/abs-1806-05165;Rajeev Gangula;International Medical University;MY
journals/ijcnds/XiaoT15;Zhihang Tang;Kyushu University;JP
journals/tem/ErzurumluDJ14;Nitin R. Joglekar;University of Marketing and Distribution Sciences;JP
journals/ijscn/CainiFMCLRCP07;Tomaso de Cola;FAST - National University of Computer and Emerging Sciences (NUCES);PK
journals/corr/abs-2010-15775;Vaishnavh Nagarajan;Universidade Fernando Pessoa;PT
journals/corr/abs-2201-05113;Lars Rohwedder;Northern Lights College;CA
journals/ijon/FanC17;Tommy W. S. Chow;Instituto Tecnologico de Minatitlan;MX
journals/nar/AurrecoecheaHWWFRMKSRK07;John A. Miller;Technological University (Taunggyi);MM
journals/ijrr/PalliMVSMBCMNPMFS14;Claudio Melchiorri;Kansai Medical University;JP
journals/rairo/YadavPM18;Sarla Pareek;University Medical School of Debrecen;HU
journals/tcom/WesterinkBBW88;Jan Biemond;Southwest University;US
journals/corr/abs-2002-02655;Stephan Mandt;Liverpool John Moores University;GB
journals/sensors/KongCWCMT19;Xiangbo Kong;University of Limerick;IE
journals/corr/abs-2007-11838;Vikash K. Mansinghka;Télé-université, Université du Québec;CA
journals/corr/abs-1212-1224;Konstantin S. Turitsyn;St. Francis College, Loretto;US
journals/mlc/FuWX21;Shun Fu;Dong Eui University;KR
journals/nar/Schoning-Stierand20;Florian Flachsenberg;Kaunas University of Technology;LT
journals/fgcs/IglesiaVGRP20;Gabriel Villarrubia-González;Universidade Metropolitana de Santos;BR
journals/ijdmbc/KoschBHCH08;Günther Hölbling;Southern Wesleyan University;US
journals/corr/abs-1803-08607;Liang Shen;Zagreb School of Economics and Management;HR
journals/mbec/AmaralSFLM20;Alvaro C. D. Faria;Qazvin University of Medical Sciences;IR
journals/jdi/VerdeSRCMB19;Renato Cuocolo;University Politehnica of Bucharest;RO
journals/tvcg/LohfinkALG22;Heike Leitte;Universidad Metropolitana de Monterrey;MX
journals/corr/abs-2105-08176;Marshall Buck;Technical University of Cracow;PL
journals/simulation/HitzWG89;Hannes Werthner;St. Joseph's College of Maine;US
journals/asc/SofuogluO15;Sezan Orak;Universitas Muhammadiyah Malang;ID
journals/jss/YangWHL11;Sheng-Chang Wu;Bengal Engineering College;IN
journals/jstsp/ZhouSSC09;Huiyu Zhou 0001;Universidad de Lima;PE
journals/access/LiLCY19;Xiubo Chen;Kanpur University;IN
journals/ijwp/LimaPBAR21;Vinicius Lima;Valley City State University;US
journals/staeors/NiLZCP18;Huan Ni;Lampang Vocational College   ;TH
journals/tog/LipmanCRL07;Yaron Lipman;University of Tennessee - Chattanooga;US
journals/telsys/OrtizROCOM13;Teresa Olivares;Universidad Nacional de la Amazonía Peruana;PE
journals/corr/abs-1906-10045;John Rattray;Ecole Nationale Supérieur de Mécaniques et des Microtechniques;FR
journals/tbe/HeBMM03;Frank Marcus;Gomel State Medical University;BY
journals/corr/abs-1212-0171;Sekhar Tatikonda;Universidad de Murcia;ES
journals/corr/abs-1907-02562;Tzu-Hao Huang;Northern University Bangladesh;BD
journals/jsac/ShyianovBMH21;Volodymyr Shyianov;Institute of Teachers Education, Islamic Education;MY
journals/information/ZhaZHY15a;Yulin Huang;Qinghai University;CN
journals/synthese/TentoriC12;Vincenzo Crupi;Osaka University of Pharmaceutical Sciences;JP
journals/sigpro/ChenSZCTDL12;Jean-Louis Dillenseger;Molde University College;NO
journals/alr/SugawaraKNNT17;Norimichi Tsumura;Adygeja State University;RU
journals/ijon/SchulzMB11;Sven Behnke;American World University;US
journals/iet-spr/Shi0Z16;Fei Wang 0011;National Institute of Technology, Rourkela;IN
journals/ieiceee/ArdestaniB09;Mohammad Taghi Hamidi Beheshti;Universidad Católica de Valencia;ES
journals/corr/abs-1809-06481;Qi Guo;Baku Slavic University;AZ
journals/jnc/0002BDSSM17;Johannes Bloechle;Göteborg University;SE
journals/jucs/LoiretRSRSP11;Kévin Sénéchal;National University of Science and Technology Bulawayo;ZW
journals/sensors/WalterARB20;Lourdes Shanika Alwis;Université de Bangui;CF
journals/gandc/EvangelidisNMP14;Stathis Makridis;Nebraska Methodist College of Nursing and Allied Health;US
journals/corr/abs-0809-3650;Jean-Yves Tourneret;Liverpool Hope University College;GB
journals/tcsv/ChenJJ14;Xiangdong Chen;Rockhurst College;US
journals/tits/HaoBBJS12;Qiang Ji;Maasai Mara University;KE
journals/mta/HuangC20;Yun-hu Huang;De La Salle University, Araneta;PH
journals/jossw/SchmeisserBLSEG17;Daniel Burkhart;University of Peradeniya;LK
journals/jpdc/WuHSYF18;Renjian Feng;Taibah University;SA
journals/tac/TangPG16;Christophe Prieur 0001;Marist College;US
journals/corr/abs-1003-5437;K. Duraiswamy;Lipscomb University;US
journals/sigops/CiorteaZBCC09;Vitaly Chipounov;Renmin University of China;CN
journals/tosem/BonifatiCCFP01;Stefano Paraboschi;Rajiv Gandhi Technical University (University of Technology of Madhya Pradesh);IN
journals/corr/abs-2201-07781;Liam Schoneveld;University of Brighton;GB
journals/corr/abs-2106-13386;Guangyong Chen;Adrian College;US
journals/corr/abs-2011-13047;Irene M. Gamba;Southern University - New Orleans;US
journals/ress/AleBBDGHMOPW08;Martin Damen;Royal College of Music, University of London;GB
journals/jms/DhaneKABSC16;Kunal Sanyal;Royal Danish Academy of Music;DK
journals/jgim/KimGJ13;Sumeet Gupta;Bashkir State University;RU
journals/cacm/LooCGGHMRRS09;Minos N. Garofalakis;Tamagawa University;JP
journals/access/WangMXZMLZ19;Xiaopeng Zhang 0001;Halic University;TR
journals/cbm/AbdelrahmanGCA21;Manal Al Ghamdi;Internationale Fachhochschule Aalen;DE
journals/corr/abs-2110-02453;Lin Zheng;Thapar Institute of Engineering and Technology;IN
journals/corr/abs-1811-03447;Vijayan K. Asari;Universidad Pontificia Bolivariana;CO
journals/scjapan/ArakiYT99;Naokazu Yokoya;University of Hawaii - Hilo;US
journals/cphysics/FlorensSF11;M. Florens;Arizona State University;US
journals/ral/ClarkGKP21;Konstantinos Psounis;Jadavpur University;IN
journals/corr/abs-2011-01136;Guanyi Chen;Midwestern University;US
journals/nar/SayersBBBBCCCDFFGHKLLLMMMMMMOPPSSSSSSSSTWWWYY10;Tom Madej;Universidad Tecnológica Equinoccial;EC
journals/asc/ChengCSNZ18;Yansen Su;Cleary College;US
journals/appml/ChenL12b;Long Lin;De La Salle University;PH
journals/jits/GhoshS14;Damien P. Smith;Gomel State University Francisk Scarnia;BY
journals/nar/LiDLZ12;Patrick Xuechun Zhao;University of Colorado Health Sciences Center;US
journals/corr/abs-2010-01362;Ofer Benjaminov;Louisiana State University and Agricultural and Mechanical College;US
journals/computer/BlumeDEGHLLPPPRT96;Yunheung Paek;Worcester Polytechnic Institute;US
journals/taes/SacchiRRG11;Tommaso Rossi;Yerevan State University;AM
journals/combinatorics/DongTLHK04;Michael D. Hendy;Concordia College, Seward;US
journals/access/LuoWZ17;Zhangkai Luo;Nanjing University;CN
journals/sensors/LiLCCCLLCHCMACL21;Yu-An Chen;Carroll College Waukesha;US
journals/aeog/KhosravipourSI16;Martin Isenburg;Warsaw School of Social Psychology;PL
journals/bell/AnderlBLLS98;John M. Leikness;Universidad San Ignacio de Loyola;PE
journals/corr/abs-2108-04359;Vasilis Stavrinides;Graduate School of Business Administration Zurich (GSBA Zurich);CH
journals/corr/abs-2011-12616;Pietro Zanuttigh;Campion College;CA
journals/cacm/TrimiS08;Silvana Trimi;Universidad Nacional de Guinea Ecuatorial;GQ
journals/bib/HsuCWSMB07;Kristin Bergsteinsdottir;University of Nueva Caceres;PH
journals/jifs/LiuYYY19;Mingyue Yin;Princess Sumaya University for Technology;JO
journals/jcm/GrauHR12;Klaus Herrmann 0001;Institute of Accountancy Arusha;TZ
journals/cn/Vales-AlonsoEMPBG07;Joan García-Haro;Instituto Superior de Ciênicas e Tecnologia de Moçambique;MZ
journals/cin/YuanSZCL15;Yan Li;University of Milan;IT
journals/corr/WislickiBBCKKKKKKKMMNPPRRSSSSSSWZZ14;Jakub Kowal;Al-Asmarya University for Islamic Studies;LY
journals/jnw/WangWW13a;Lixin Wang;Islamic Azad University, Shahrood;IR
journals/corr/CresciPPST16;Roberto Di Pietro;Örebro University;SE
journals/ecr/RoutCDBJW18;Jitendra Kumar Rout;Botho University;BW
journals/corr/abs-2202-02398;André Seidel Oliveira;Instituto Politécnico de Beja;PT
journals/sivp/BruniCKV13;Anil C. Kokaram;University of New Haven;US
journals/cscl/VoglerSJSSCLPY17;Jeong-bin Hannah Park;Sul Ross State University;US
journals/corr/YadavMVSS16;Mohit Yadav;Eurasia International University;AM
journals/automatica/SuiYFM15;Tianju Sui;Universidad de Murcia;ES
journals/mta/BansalNG18;Ritesh Bansal;Temple University School of Podiatric Medicine;US
journals/asc/AkbulutGSA18;Yanhui Guo 0001;Universidad Empresarial;CR
journals/corr/abs-0802-0260;Raghavan Rama 0001;Gujarat Ayurved University;IN
journals/orl/BergerGHZ14;André Berger;Prince of Songkla University;TH
journals/qre/ArgientoBPS15;Raffaele Argiento;Institute of Teachers Education, Sarawak;MY
journals/lgrs/DiagneDFMPR10;Moussa Drame;"Universidad Catolica ""Redemptoris Mater""";NI
journals/tim/KeshaniMRS20;Safieddin Safavi-Naeini;Huaqiao University Quanzhuo;CN
journals/tmc/YigitlerKHAJPS20;Ossi Kaltiokallio;New England College;US
journals/corr/abs-2109-06441;Li Wang;Hokkaido University of Education;JP
journals/ijisec/BroeckCS21;Jens Van den Broeck;Kyoto Institute of Technology;JP
journals/tkde/TruongDLF19;Hai V. Duong;City University;US
journals/mcs/Santos-BerbelC20;María Castro;Universidad del Tepeyac;MX
journals/tc/ArevaloB78;Zosimo Arevalo;Kazan State Music Conservatory;RU
journals/access/KashyapPHPS21;David J. Szmulewicz;Fachhochschule Hof;DE
journals/tcom/YanL20;Wei Yan;Mindanao State University;PH
journals/jossac/CaoJQWYYZ18;Wen-Xu Wang;Université du Québec à Montréal;CA
journals/corr/AllozaEDCE17;Flavio Escribano;University of Somalia;SO
journals/tocs/ChenZLDLGLWWSCT15;Yunji Chen;Princess Nora Bint Abdulrahman University;SA
journals/iotj/DuGLWHCY19;Jing Du;University of Bath;GB
journals/mr/SajidCTGBMK17;Zhu Ming;Universität Flensburg;DE
journals/neuroimage/SokolovEGGTP12;Marina Pavlova;State University of New York College at Oneonta;US
journals/simpra/Al-SalemAAD17;Mohammad H. Almomani;University of the South Pacific Centre;TO
journals/ijmic/MehrezZAA16;Hossam S. Abbas;Sweet Briar College;US
journals/tnn/TownleyIWMROP00;Stuart Townley;University of Applied Science and Technology;IR
journals/corr/abs-1206-2276;Omid Etesami;Trakia University Stara Zagora;BG
journals/bioinformatics/BuschurCB20;Panayiotis V. Benos;National University of Ostroh Academy;UA
journals/mam/ChenYYHZQZZZ15;Wen Zhou;Sana'a University;YE
journals/sis/HuangHSS15;Xu Huang 0002;Staatlich anerkannte Fachhochschule für Kunsttherapie;DE
journals/corr/abs-2111-03635;Hannah Bull;Ukrainian National Forestry University;UA
journals/isf/QuartelSPS07;Maarten W. A. Steen;Université Quisqueya;HT
journals/jib/KapsDHJKWH06;Ioannis Kontodinas;St. Leo College;US
journals/neuroimage/DhawanTMSE12;Yilong Ma;Chia Nana College of Pharmacy and Science;TW
journals/corr/abs-1910-00762;Gauri Joshi;Saba University;YE
journals/cad/PerngC97;Der-Baau Perng;Karnataka State Open University;IN
journals/access/HuLL21b;Gang-Xuan Lin;Vignan University;IN
journals/pe/LatoucheMT13;Safieh Mahmoodi;Azerbaijan University ol Languages;AZ
journals/taslp/NakataniBKIDH20;Tomohiro Nakatani;Harbin University of Civil Engineering & Architecture;CN
journals/jamia/HerndonASBRCL17;Jesley Ruff;Holy Apostles College;US
journals/eccc/BravermanK17;Young Kun-Ko;Uzbek State World Languages University;UZ
journals/todigra/ButtWKS18;Rachel Kowert;University of the Philippines Open University;PH
journals/systems/EngenFM21;Kristin Falk;Universidad Católica de La Plata;AR
journals/jphonetics/NakaiTSGYK12;Satsuki Nakai;Friends University;US
journals/tie/BrucknerBG05;Steffen Bernet;University of Wales, Aberystwyth;GB
journals/corr/abs-2001-08957;Yuttapong Thawornwattana;Universidad ORT Uruguay;UY
journals/corr/abs-1905-02529;Thomas Gazagnaire;Universidad Dr. Rafael Belloso Chacín;VE
journals/jcisd/GardinerG0C07;Peter Willett 0002;Cumberland University;US
journals/ijhci/NishidaKN04;Shogo Nishida;Virginia Polytechnic Institute and State University (Virginia Tech);US
journals/iacr/TeoWSD10;Sui-Guan Teo;Voronezh State Medical Academy;RU
journals/nn/SchaalND08;Stefan Schaal;Khazar University;AZ
journals/tac/MartinelliV04;Paolo Valigi;Global Open University , Nagaland;IN
journals/cybersec/WangHC19;Xiayang Wang;Pontificia Universidade Católica do Paraná;BR
journals/tit/YassaeeGA15;Mohammad Reza Aref;Universitat Pompeu Fabra;ES
journals/bc/CapurroPPM99;Rossana Perrone;Medical Academy Ludwik Rydygier in Bydgoszcz;PL
journals/jamia/WilcoxWPRBFSV16;David K. Vawdrey;Tashkent State Agrarian University;UZ
journals/taes/BlosteinZC00;Steven D. Blostein;Northwestern Oklahoma State University;US
journals/tse/AtleeI12;Paola Inverardi;Rajiv Gandhi Technical University (University of Technology of Madhya Pradesh);IN
journals/soca/GiakoumisVT14;Dimitrios Tzovaras;Okayama Prefectural University;JP
journals/tmi/LeporeBCCDHLLATBT08;Howard Aizenstein;Mercer University;US
journals/ets/YooJ20;Sung-Hee Jin;Ecole Nationale Supérieure d'Electronique, d'Electrotechnique, d'Informatique et d'Hydraulique de Toulouse;FR
journals/corr/abs-2201-08522;Mert Pilanci;Meikai University;JP
journals/ijcv/LuoLZ11;Tao Luo 0003;Nanjing Agricultural University;CN
journals/cbsn/MillerR03;Stacey Miller;Escola Nautica Infante D. Henrique;PT
journals/cm/RodriguezMSRMBA21;Mohammad Razzaghpour;Université de Cergy-Pontoise;FR
journals/tit/WuHL21;Yansheng Wu;Skrjabin Moscow State Academy of Veterinary Medicine and Biotechnology;RU
journals/ijsg/LiapisYGN20;Manuel Ninaus;Eastern Virginia Medical School;US
journals/complexity/PengKKSYUU21;Farman Ullah Khan;American International College;US
journals/cmpb/SatputeNPZGCO20;Orestis Zachariadis;Ecole Catholique d'Arts & Metiers;FR
journals/ploscb/HooshangiB11;William E. Bentley;Shanmugha Arts Science Technology and Research Academy;IN
journals/corr/abs-2008-03824;Milos Hasan;Université de Pau et des Pays de l'Adour;FR
journals/corr/abs-1905-03508;Narciso García;Universitas Paramadina Mulya;ID
journals/access/LiWL20c;Liang Li;Rajendra Agricultural University;IN
journals/corr/ZhuXYH15;Zhongwen Xu;Ursinus College;US
journals/rfc/rfc6376;Murray S. Kucherawy;Hesser College;US
journals/jsac/MochizukiNKN84;Yoshinori Namihira;Technological Education Institute of Serres;GR
journals/corr/abs-1905-01796;Shaohua Li;Pacific Oaks College;US
journals/ploscb/SuBYRNLRHW19;Marcus Bintz;New York School of Interior Design;US
journals/access/HuangDLZ19;Zongcheng Liu;Tri-College University;US
journals/access/FioravantiCD19;Myriam Regattieri de Biase da Silva Delgado;Yorker International University, Athens;GR
journals/cluster/ZhangGH19;Wei Zhang 0071;Mersin University;TR
journals/access/WeiYZ19;Ning Wei;University of Plovdiv;BG
journals/eor/PulidoMP14;José-Luis Pérez-de-la-Cruz;Islamic Azad University, Janah;IR
journals/winet/MohLY09;Sangman Moh;Enugu State University of Science and Technology;NG
journals/ieicet/KishidaISSHN13;Kentaro Nishimori;University College of Cape Breton;CA
journals/wpc/AnsariGOA15;Javier Poncela-González;PTPL College;MY
journals/rcim/SunBLZLZ20;Yiming Zhang;University of Indianapolis;US
journals/jnsm/HooftCBWSPSCBSS18;Filip De Turck;University of Lethbridge;CA
journals/isci/ChenHGL19;Victor C. M. Leung;Institute of Public Administration;SA
journals/dam/BoyadzhiyskaIT19;Garth Isaak;University of Technical Education Ho Chi Minh City;VN
journals/tecs/MotamediFG17;Soheil Ghiasi;University of Lahore;PK
journals/mmor/KleinschmidtMP94;Peter Kleinschmidt;Beijing University of Agriculture;CN
journals/access/LinWLZY21;Junyi Li;Ecole Nationale Supérieure d'Ingenieurs Electriciens de Grenoble;FR
journals/ijdet/BoudriaLB18;Yacine Lafifi;University of Missouri - Kansas City;US
journals/dm/MaFMY22;Toufik Mansour;Universidad Autónoma Tomás Frías;BO
journals/jwscg/AkagiK12;Yasuhiro Akagi;University of the Assumption;PH
journals/ccr/ChandraM19;Thomas Moscibroda;North Maharashtra University;IN
journals/corr/abs-2102-07627;Daniel J. Beutel;United Business Institute;BE
journals/ieicet/ShinY10;Young-Hwan You;Université de Montpellier II;FR
journals/tcbb/AllmanPRS11;Seth Sullivant;University of Colorado at Colorado Springs;US
journals/corr/WanLWH16;Kensuke Harada;Islamic Azad University, Dehaghan;IR
journals/cor/LauYP96;Gerald V. Post;University of New Haven;US
journals/access/SardarazT19;Muhammad Tahir 0004;St. Mary's University of Minnesota;US
journals/tcsv/MukherjeeDBBC19;Kurt Debattista;Les Roches International School of Hotel Management;CH
journals/neuroimage/MunschVTGGDA21;David C. Alsop;University of Minnesota - Duluth;US
journals/ijprai/XuPL11;Maria Petrou;Islamic University of Medinah;SA
journals/ijegr/KubicekW05;Hilmar Westholm;Crescent University;NG
journals/taslp/ScharenborgOPAC20;Pierre Godard;Liverpool John Moores University;GB
journals/neuroimage/GilmanYPPLBMSE19;Meryem A. Yücel;Université Mohammed V - Agdal;MA
journals/fgcs/NurmainiTDRPFTP20;Bambang Tutuko;Wofford College;US
journals/js/JiangXLCZZJ18;Ye Jiang;Global Business School Barcelona;ES
journals/tsmc/JuangC07a;Chia-Ming Chang;Scripps College;US
journals/adhoc/ChenWLL14;Jiangchuan Liu;Swinburne University of Technology, Sarawak Campus;MY
journals/corr/MeshgiMOI17a;Shigeyuki Oba;Neijiang Teacher University;CN
journals/tie/AroudiCGAM16;Mohammed S. Al-Numay;Qinghai Radio & Television University;CN
journals/twc/NadeemKDA19;Mérouane Debbah;Hagerstown Community College;US
journals/robotersysteme/GohnerS89;Michael Göhner;University of Kerala;IN
journals/sttt/BagnaraHZ07;Patricia M. Hill;Sharif University of Technology;IR
journals/corr/abs-2012-06319;Nicolas Wagener;Mekelle Institute of Technology;ET
journals/jcc/YangPCLKK10;Soo Gyeong Cho;University of Nis;RS
journals/ejasp/SanaeiA07;Masoud Ardakani;Grodno State Agrarian University;BY
journals/titb/LiuWWW20;Liangliang Liu 0001;Pacifica Graduate Institute;US
journals/tvlsi/RadhakrishnanYS19;Youngki Yoon;Wittenborg University;NL
journals/amc/MakuiM07;Alireza Madadi;Oregon Health Sciences University;US
journals/dm/Bednarska-Bzdega18;Michael Krivelevich;Binus University;ID
journals/corr/abs-2103-08241;Jonathan P. Epperlein;University of South Carolina - Salkehatchie;US
journals/kybernetes/Velazquez-Cazares21;Segio Alvarado-Altamirano;Escuela Militar de Ingeniería;BO
journals/tbe/YanivCWPLCAWCB10;Patrick Cheng;Ecole Supérieure d'Informatique-Electronique-Automatique;FR
journals/bspc/LiWZY20;Xiaoqing Zhu;Jain University, Centre for Management Studies;IN
journals/jcsc/FoongTZ12;Yuanjin Zheng;University of Medicine and Pharmacy of Timisoara;RO
journals/ijon/LiYW15;Wanqin Wu;Philosophisch-Theologische Hochschule SVD Sankt Augustin;DE
journals/corr/abs-1810-05703;Robert E. Kent;Bauder College;US
journals/jocn/WuSASNE13;Rebecca Nako;Université de Lubumbashi;CD
journals/tnn/HelyWH97;Tim A. Hely;Universitas Mahasaraswati Denpasar;ID
journals/jamia/BakkenCMOZ00;Joan Zieniewicz;Leiden University;NL
journals/chb/WrzesienBBGBRP15;Juana Bretón-López;Mid-American Bible College;US
journals/corr/abs-2201-06592;Ilya Safro;Ahvaz University of Medical Sciences;IR
journals/tfs/KhanesarKKG17;Huijun Gao;Upper Iowa University;US
journals/pami/LiuY94;Yee-Hong Yang;Universidade da Beira Interior;PT
journals/nature/ConsortiumFKRB14;Noriko Ninomiya;Bethel College Newton;US
journals/tits/XuDHZMAG21;Mathieu Moze;Inner Mongolia Polytechnic University;CN
journals/jsa/SongXZL21;Yuan Zhang 0006;American University College of Technology;LB
journals/dss/ChenGGM04;Andrew N. K. Chen;University of Lincoln;GB
journals/corr/abs-2102-04379;Georgios Chochlakis;Institute of Teachers Education, Tuanku Bainun;MY
journals/ijis/MoLHY21;Teng Huang;Helsinki University of Technology;FI
journals/jamia/JoffeBRHJMSB14;Michael J. Byrne;Governors State University;US
journals/siammax/HnetynkovaPSSH11;Sabine Van Huffel;Zhejiang University;CN
journals/cagd/LiuYYGS09;Jia-Guang Sun;University of Applied Sciences of Moldova;MD
journals/tomccap/HefeedaH08;Mohamed Hefeeda;University Institute of Architecture Venice;IT
journals/toh/BordegoniFCA11;Monica Bordegoni;University of Osteopathic Medicine and Health Science;US
journals/eaai/SchwederskyFR22;Samuel B. Rovea;Pukyong National University;KR
journals/ijprai/QiaoFHZ21;Rui Qiao 0004;Gallaudet University;US
journals/istr/GuptaGGAGS21;Uttam Ghosh;Dordt College;US
journals/biodb/RenschenMOSD20;Adam Santaniello;Universidade Potiguar;BR
journals/icl/DzongangGP05;Samuel Pierre;Western Baptist College;US
journals/corr/abs-1806-06244;Stefan K. Piechnik;Gonabad University of Medical Sciences;IR
journals/iet-ipr/ZhouGLHZ19;Siyuan Hao;Daugavpils University;LV
journals/corr/GiacobbeGGHPP14;Calin C. Guet;Universidad Nacional de San Martín;PE
journals/ce/Gonzalez-Marcos16;Fermín Navaridas-Nalda;Mahatma Gandhi University Meghalaya ;IN
journals/ppna/ZulhasnineHS12;Mohammad Zulhasnine;Universiti Industri Selangor;MY
journals/tits/MinYCZLW20;Peng Chen;Universidad de Granma;CU
journals/tsmc/WuXPSW18;Ya-Jun Pan 0001;Claflin College;US
journals/nar/ColeWFCMSBPKT14;Cheryl R. Kuske;Institute of Management Sciences, Peshawar;PK
journals/vc/LewinerMPBCNMPMV11;João Paixão;Burapha University;TH
journals/jaise/FurfariGLC14;Michele Girolami;Mid-Sweden University;SE
journals/cgf/ThonatAAPDD21;Sylvain Paris;Universidad Don Vasco;MX
journals/iwc/ChenCCMBP07;Steve Benford;University of British Columbia;CA
journals/corr/abs-cs-0502028;Lyudmila Balakireva;University of the Arts;US
journals/remotesensing/CathcartSA20;Micheal Amos;De Montfort University Leicester;GB
journals/cbm/SzychtaRBSWZR14;Pawel Szychta;Universidad Finis Terrae;CL
journals/ijgi/ChengL17;Shifen Cheng;Norton University;KH
journals/tvt/FanLZZ19;Ming-Min Zhao;Universidade Moderna de Lisboa;PT
journals/corr/abs-1910-09254;Paulo Guilherme Santos;National Institute of the Arts;TW
journals/corr/abs-1109-1231;Linda Doyle;University of Italian Studies for Foreigners of Siena;IT
journals/tbe/DasK13;Sudeb Das;Kisii University;KE
journals/corr/abs-2005-01469;Florian Goth;Feng Chia University;TW
journals/computer/PendyalaSB15;Simon S. Y. Shim;University of Nova Gorica;SI
journals/corr/abs-1811-04651;Pablo Samuel Castro;Université des Sciences et de la Technologie d'Oran;DZ
journals/tie/XiaoHY015;Youmin Zhang 0001;Bryn Mawr College;US
journals/corr/abs-1805-07732;Shie Mannor;University of Bergamo;IT
journals/corr/abs-2009-00071;Stanley H. Chan;Alice Lloyd College;US
journals/alr/MinoyaAO11;Takaya Arita;University of Targu Jiu;RO
journals/corr/LuoBLLK15;Shuo Li;Szent István University;HU
journals/gis/PetersMIP14;Stephen N. Matthews;Sinai University;EG
journals/taas/HabibAMR13;Irfan Habib;Management and Science University;MY
journals/corr/MhaskeKLAS15;Predrag Spasojevic;Semmelweis University of Medical Sciences;HU
journals/tmi/LangsPBK09;Horst Bischof;Universidad Agroforestal Fernando A.Meriño;DO
journals/mpc/FuriniTBFGGLLMM19;Antonio Frangioni;University of Bergamo;IT
journals/toplas/DonahueD85;James E. Donahue;Davis and Elkins College;US
journals/tim/TeotrakoolDE09;Michael J. Devaney;Ural Academy of Public Administration;RU
journals/taes/MetcalfSBR15;Shannon D. Blunt;British Malaysian Institute;MY
journals/bise/RussellBSHS20;Thomas Hess;Perdana University;MY
journals/tim/PursulaMNS13;Ilkka Marttila;Universitas Sriwijaya;ID
journals/corr/abs-1810-09879;Stefan Kopp;Technische Universität Carolo-Wilhelmina Braunschweig;DE
journals/js/XieHBHD19;Zhuhua Hu;The Petroleum Institute;AE
journals/corr/abs-2105-10872;Weisi Lin;Satakunta University Of Applied Scinces;FI
journals/corr/abs-2002-05664;Scott McLachlan;Silesian Academy of Medicine in Katowice;PL
journals/scientometrics/LyutovUH21;Yilmaz Uygun;East-West University, Mohakhali;BD
journals/tit/NeuCSA19;Mohamed-Slim Alouini;University of New York in Prague;CZ
journals/transci/SassoGL19;Martine Labbé;Ecole Superieure des Télécommunications;MA
journals/corr/abs-2104-12756;Minesh Mathew;Johore Bharu Primeir Polytechnic;MY
journals/cn/FrontedduPFA22;Simone Porcu;Shanghai Ocean University;CN
journals/jasis/BernsteinW84;Robert E. Williamson;Technological Education Institute of Larissa;GR
journals/ki/HollerBBB21;Gregor Behnke;Yuan Ze University;TW
journals/remotesensing/MorishitaLWWEH20;Jonathan R. Weiss;Iniciativa Universidad del Atlantico;ES
journals/icl/FurtadoODB16;Luís Bernardo;University of Eastern Africa, Baraton;KE
journals/jips/JainGJ14;Maneesha Gupta;Keele University;GB
journals/rfc/rfc5341;Vijay K. Gurbani;University of Banja Luka;BA
journals/amai/CabalarOPV07;Pedro Cabalar;Pennsylvania State University - Altoona;US
journals/sigbed/MuhleisGZT11;Michael Glaß;State University of New York Maritime College;US
journals/jss/HoltkampJP15;Jussi P. P. Jokinen;Shandong Agricultural University;CN
journals/access/ZhouLXJH19;Min Hua;Duale Hochschule Baden-Württemberg;DE
journals/corr/abs-2104-14882;Shiqing Geng;Louisiana State University and Agricultural and Mechanical College;US
journals/sensors/OdabashyanBBKKF19;Seungwan Kim;Universität für angewandte Kunst Wien;AT
journals/rfc/rfc5637;Ivano Guardini;Kohat University of Science and Technology  (KUST);PK
journals/isci/JunOP07;Mehmet Ali Öztürk;St. Petersburg State University of Information Technologies, Mechanics and Optics;RU
journals/mt/ChristiansonDO18;Caitlin Christianson;Fukuyama University;JP
journals/vldb/WuCJ12;Gao Cong;Jiangxi University of Finance and Economics;CN
journals/access/SunCWFT21;Pin Wang;California State Polytechnic University - Pomona;US
journals/dcc/SkoricO15;Jan-Jaap Oosterwijk;Cheljabinsk University of Agricultural Engineering;RU
journals/bmcbi/SimpsonAJ10;J. Douglas Armstrong;Amman Arab University for Higher Studies;JO
journals/jolis/SubramaniamAWTD15;Natalie Greene Taylor;National College of Ireland;IE
