key;author;employer;country
journals/tbe/HoenningerCA02;John C. Hoenninger III;Judson College Elgin;US
journals/eceasst/AzabP08;Karl Azab;Universidad Católica de Santa Fé;AR
journals/corr/abs-1903-00206;Anna Dai;Pacific International College;CA
journals/computer/SilvaRI20;Angelo M. e Silva;Instituto Politécnico de Santarém;PT
journals/dc/ChalopinDLP16;Andrzej Pelc;Aarhus School of Business;DK
journals/tcos/ChaurasiaV11;Brijesh Kumar Chaurasia;Hong Kong University of Science and Technology;HK
journals/eceasst/HegerSSB09;Christian Becker 0001;University of Santo Tomas;PH
journals/irob/Bogue11c;Robert Bogue;Roanoke College;US
journals/inffus/TallonMBMK13;Aggelos K. Katsaggelos;Bu Ali Sina University;IR
journals/cgf/Richard87;Françoise Richard;Nugaal University;SO
journals/cp/HuetteWMS12;Bodo Winter;Hebei Medical University;CN
journals/wi/Meyer06;Matthias Meyer;Shenyang Polytechnic University;CN
journals/jaiscr/TennysonKCN16;Christos Nikolopoulos;Visvesvaraya Technological University;IN
journals/ijeb/GeraCA20;Priyanka Chadha;University of the Faroe Islands;FO
journals/lgrs/XiangXW22;Mi Wang;Leyte State University ;PH
journals/debu/Widom92;Jennifer Widom;Tennessee Wesleyan College;US
journals/ijcm/LiQF11;Enmin Feng;Europa-Universität Viadrina Frankfurt (Oder);DE
journals/tods/DenningDS79;Dorothy E. Denning;International University of Africa (IUA);SD
journals/iacr/Dobraunig0GK21;Anna Guinet;Tokyo Women's Medial College;JP
journals/ijswis/MitschickPM10;Annett Mitschick;Near East School of Theology;LB
journals/csysl/GreiffSR22;Anders Robertsson;Kyoto Gakuen University;JP
journals/ior/WolffS74;M. R. Wolff;Medical College of Wisconsin;US
journals/ieicet/HayashiH11;Masanori Hamamura;Universidad Pedagógica Nacional;MX
journals/pc/UcarCA10;Bora Uçar;University of Camerino;IT
journals/jscic/LiuFR15;Jian-Hu Feng;Nanhua University;TW
journals/cga/PangW97;Alex T. Pang;University of Southern Philippines Foundation;PH
journals/pdln/RosasER10;Marcelo Luis Errecalde;Universidad Autónoma del Caribe;CO
journals/corr/abs-1210-1904;Guanghui Zhang;St. Anne University;CA
journals/ieicet/FernandoADKC06;Kazuya Adachi;United States Air Force Academy;US
journals/sensors/ParkLC22;Eun-Sang Lee;Babol University of Medical Sciences;IR
journals/chb/HeinzeTF17;Jörg Heinze;Nasarawa State University Keffi;NG
journals/cin/ModicaRCPFMAIB18;Bianca M. S. Inguscio;Kemerovo State University;RU
journals/ejasp/PecoraroDCS18;Ernestina Cianca;Holy Angel University;PH
journals/taslp/WatanabeMNU04;Atsushi Nakamura;Sonoda Women's University;JP
journals/ijhcitp/Hernandez-LopezPGS10;Adrián Hernández-López;University of Newcastle-upon-Tyne;GB
journals/ieicet/TakeuchiNYAMN17;Fumito Takeuchi;Salve Regina University;US
journals/swarm/SosicZK18;Abdelhak M. Zoubir;University of El Imam El Mahdi University;SD
journals/cee/TangI14;Jing Rui Tang;"Universidad Autónoma Agraria ""Antonio Narro""";MX
journals/jcphy/ColasJHHTHFLU19;E. Faudot;Grace College;US
journals/iet-ipr/SinghK20;Lakhwinder Kaur;University of Osteopathic Medicine and Health Science;US
journals/cad/GuptaKRAKM19;Ashish Gupta 0014;Nazarene Bible College;US
journals/corr/abs-2005-09916;Hannes Bartz;Yaroslavl State Pedagogical University;RU
journals/corr/abs-2201-06206;Feiyu Xiong;Université de Yaoundé I;CM
journals/jcisd/Bangov92;I. P. Bangov;European University, Athens Campus;GR
journals/eswa/WangCHH04;Keh Huan-Chao;Southwest Missouri State University;US
journals/corr/abs-2012-07381;Adriano Franci;International School of New Media, University of Lübeck;DE
journals/corr/CunhaG16;Bruno Requião da Cunha;Thunderbird School of Global Management;US
journals/ijsysc/ZhuZZ16;Baoyan Zhu;Tsinghua University;CN
journals/asc/LiZ19;Liping Zhu;Yakutsk State University;RU
journals/cin/Xing22;Nian Xing;Universidad Particular de Chiclayo;PE
journals/chb/JetterER18;Alexandra Rese;South Bank University;GB
journals/iacr/AonoPW15;Le Trieu Phong;California School of Professional Psychology - Fresno;US
journals/tvt/MengCLZZ13;Baoxian Zhang;University of Southern Mindanao;PH
journals/tnn/ZhaoSZZ16;Jianhua Zhang;Ecole Supérieure d'Ingénieurs en Electronique et Electrotechnique;FR
journals/login/Jonietz05;Daniel Jonietz;University of Karachi;PK
journals/cii/ZhaoGLL09;Hongwei Lin;Universidad de Buenos Aires;AR
journals/ijhisi/VimalS10;B. Sathish;Arthur D. Little Management Education Institute;US
journals/corr/ZouYTWLY16;Jingtai Liu;Wisconsin School of Professional Psychology;US
journals/arc/WilsonCHT18;C. James Taylor;Kobe Shoin Women's University;JP
journals/corr/VeronezeBZ14;Arindam Banerjee 0001;Technical University of Radom;PL
journals/corr/abs-1910-01403;Kimia Dinashi;Université Ibn Zohr Agadir;MA
journals/cce/IsmailiLWV19;D. Ian Wilson;Ibaraki University;JP
journals/corr/abs-2107-04799;Ibrahim Mansour;Technological University (Pathein);MM
journals/monet/YatesRRB96;B. R. Badrinath;Slovak University of Technology in Bratislava;SK
journals/csur/RossettiC18;Giulio Rossetti;Briar Cliff College;US
journals/corr/abs-2103-09069;Jianjun Zhao;Universidade Tiradentes;BR
journals/corr/abs-1202-0613;Nitin 0001;Evangelische Fachhochschule Nürnberg;DE
journals/dagstuhl-reports/BurgethHBW14;Anna Vilanova Bartrolí;University of Chemical Technology and Metallurgy;BG
journals/corr/MonajemiD17;David L. Donoho;Kyushu Tokai University;JP
journals/ploscb/LiAJ11;Jianghong An;Academy of Performing Arts, Film and TV Fakulty;CZ
journals/tcad/GengLLCGS15;Hui Geng;Universidad de Los Llanos;CO
journals/mta/VikheT18;P. S. Vikhe;University of Rousse;BG
journals/combinatorica/KuhnO04a;Daniela Kühn;Tsukuba University;JP
journals/ijdsn/KimLYC13;Hyunjo Lee;Inner Mongolia University;CN
journals/corr/abs-2104-08006;Bartuer Zhou;Miyagi University of Education;JP
journals/mj/DupuisNF14;Ludovic Noury;University of Veterinary Medicine in Kosice;SK
journals/ijvcsn/WikleC12;Jonathan C. Comer;Irkutsk State Technical University;RU
journals/corr/abs-2005-12997;Antoine Genitrini;KDU College Sdn Bhd;MY
journals/annals/Kidwell00c;Peggy Aldrich Kidwell;Seoul National University;KR
journals/tac/Wang14;Hanlei Wang;Lyon College;US
journals/corr/abs-2110-02915;Fernando Gama;Pontifícia Universidade Católica de Campinas;BR
journals/ijmmsc/YermachenkoS12;Felix Sadyrbaev;Swiss Federal Institute of Technology, Lausanne;CH
journals/creativity/Hogben00;Gavin Hogben;Universidad del Bajío;MX
journals/dsp/RadA21;Mohammad Kazemi Rad;Cavendish University;ZM
journals/eor/KarmarkarR12;Kumar Rajaram;Oriental University;RU
journals/tochi/Dourish95;Paul Dourish;Belarussian State Academy of Music;BY
journals/ieicet/MengCC15;Ann-Chen Chang;Presbyterian College;US
journals/qip/ZhangSZG18;Guihua Zeng;Universidad Privada del Norte;PE
journals/jpdc/OrrS20;Michael Orr;University of Wisconsin - Parkside;US
journals/corr/abs-2007-03441;Isao Ishikawa;Khulna University;BD
journals/aicom/Sivaraj15;R. Sivaraj;Lutheran Bible Institute of Seattle;US
journals/cluster/BokOLPCLY17;Byoungyup Lee;Kyoto Women's University;JP
journals/tcas/LoriaZ07;Antonio Loría;Pennsylvania State University - Lehigh Valley;US
journals/corr/abs-2103-00260;Alexander Knoll;Nairobi Institute of Business Studies ;KE
journals/tcst/KimMSSD14;Anna G. Stefanopoulou;Vesalius College;BE
journals/cce/MaMZBM16;David C. Miller;University of Bolton;GB
journals/corr/abs-1907-03994;Dan Wu;Universitas Negeri Padang;ID
journals/hcis/KimCP18;Dongkeun Kim;Izmir Institute of Technology;TR
journals/siamjo/JeyakumarLLP16;Guoyin Li 0001;University of Athens;GR
journals/ajiips/KoudaOYI10;Kazutaka Kouda;Morrison College;US
journals/jcb/Erdmann05;Michael A. Erdmann;Iceland University of Education;IS
journals/bioinformatics/RossettiWWBN20;Blair J. Rossetti;Mashhad University of Medical Sciences;IR
journals/jsjkx/HaoDHQ15;Qingchun Hu;Universidad Abierta Interamericana;AR
journals/iasc/ShiSGJ11;Hao Sun;Institue of Historical Research, University of London;GB
journals/iandc/Walters70b;Daniel A. Walters;University of New South Wales;AU
journals/tim/ZhouLGC11;Choi Look Law;Yonok University;TH
journals/tsmc/NguyenWd95;Ian D. Walker;University of Connecticut at Hartford;US
journals/spl/SongP12;Insun Song;King Abdul Aziz University;SA
journals/ieicet/NodaTN07;Hideki Noda;Aomori Public College;JP
journals/cm/HutchisonKMS96;Andreas Schade;Beykent University;TR
journals/cm/NohWSKJSKK17;Changyong Shin;Nanjing University of Aeronautics and Astronautics;CN
journals/lgrs/RenHCJ20;Biao Hou;Université de Technologie de Belfort Montbéliard;FR
journals/iet-ipr/Chaki21;Jyotismita Chaki;National Institute of Technology Kurukshetra;IN
journals/ijmms/ZemlaTKB15;Chad C. Tossell;Tallinn University;EE
journals/corr/abs-1911-09425;Feng Xiao;Universidad Católica de Santiago de Guayaquil;EC
journals/apin/Yager96;Ronald R. Yager;Obong University;NG
journals/cm/WangLAGSBBS17;Ansuman Adhikary;Koforidua Polytechnic ;GH
journals/corr/abs-1903-02844;Masami Akamine;University of Aleppo;SY
journals/corr/abs-2006-12226;Lior Wolf;Princess Sumaya University for Technology;JO
journals/nca/ZhenY21;Yanqing Yao;Agricultural University of Tirane;AL
journals/iet-ifs/ChouCCPF11;Chi-Yuan Chen;Instituto de Estudios Superiores de la Sierra;MX
journals/corr/abs-2106-11294;Jamie Martin;Jawaharlal Nehru Agricultural University;IN
journals/ker/Gee91;Jonathan Gee;University of Warsaw;PL
journals/umuai/RichS98;Candace L. Sidner;Matej Bel University in Banská Bystrica;SK
journals/tit/HuYT18;Honggang Hu;Pharos International University;EG
journals/na/Cools03;Ronald Cools;University of the South;US
journals/tce/VarahramAA10;Borhanuddin Mohd Ali;Gratz College;US
journals/corr/abs-2101-04912;Aniket Bera;Universidad Metropolitana Castro Carazo;CR
journals/mics/RatschanS12;Stefan Ratschan;Universidad Nacional Pedro Ruíz Gallo;PE
journals/isci/ElkanoSGPBB16;Barbara Pekala;Klaipeda University;LT
journals/corr/abs-1712-04981;Bin Dai 0003;Czech University of Agriculture Prague;CZ
journals/tits/DimitrakopoulosDK12;George Dimitrakopoulos;Periyar University;IN
journals/corr/abs-2009-08083;Cheng-Che Lee;Cardinal Stefan Wyszynski University in Warsaw;PL
journals/corr/abs-1301-6749;Finn Verner Jensen;Pennsylvania State University at Erie - Behrend College;US
journals/sigsoft/Lochmann12;Klaus Lochmann;Louisiana State University and Agricultural and Mechanical College;US
journals/interactions/Sampson07c;Fred Sampson;Temple University School of Podiatric Medicine;US
journals/access/LiangXZLY20;Guoliang Ye;Tokyo Medical and Dental University;JP
journals/advor/SmaouiCA09;Belaïd Aouni;Université des Antilles et de la Guyane;GP
journals/jphil/Meyer08;Robert K. Meyer;Universidad Nacional de Tumbes;PE
journals/kybernetes/KatosSB13;Frank Stowell;Veritas University;NG
journals/symmetry/MemonHHBSA19;Arshad Saleem;Universidad de La Serena;CL
journals/corr/abs-1908-00213;Brian Vogel;Universidade Federal do Pará;BR
journals/jowua/FayeLGE16;Gabriela Gheorghe;Bharati Vidyapeeth University;IN
journals/tsmc/YabutaY92;Takayuki Yamada;Institut d'Agriculture, de Technologie et d'Education de Kibungo;RW
journals/cais/Paul20;Jomon Paul;Université de Batna;DZ
journals/sensors/HourdakisSN12;Androula G. Nassiopoulou;Kamrah International Institute of Technology (KIIT);IN
journals/network/Spragins96al;John D. Spragins;Australian Lutheran College;AU
journals/corr/abs-1908-05094;Dong Ni 0001;Russian Academy of Arts;RU
journals/jcb/ParkSIM18;Heewon Park;Universitas Paramadina Mulya;ID
journals/corr/abs-1911-07689;Miodrag J. Mihaljevic;American University;US
journals/corr/abs-2202-09274;Bini Angui;Rice University;US
journals/corr/abs-2009-06192;Ce Zhang 0001;European University at St.Petersburg;RU
journals/logcom/CenzerMR20;Douglas Cenzer;Oita Medical University;JP
journals/adhoc/ChoiS12;Jaehyuk Choi;Universidad de Ciencias y Artes de Chiapas;MX
journals/fss/WuT02;Berlin Wu;Fachhochschule Salzburg;AT
journals/tamm/LindseyK05;John H. Lindsey II;Université des Sciences et Technologies de Lille (Lille I);FR
journals/adhoc/ZhaoGWWM13;Dongtang Ma;Institute of Textile Technology;US
journals/neco/MaloL10;Jesús Malo;University of Ruhuna;LK
journals/jgo/MitsosCB09;Alexander Mitsos;Georgia College & State University;US
journals/aaecc/EliaB92;Ezio Biglieri;Davao Doctors College;PH
journals/mta/ZhangZX19;Guiyu Xia;Global University;LB
journals/cce/DaiMC22;Samira Mohammadi;Al-Bukhari International University;MY
journals/jcsc/Samet10;Refik Samet;University of Richmond;US
journals/mssp/ZilouchianC92;Ali Zilouchian;Babson College;US
journals/cacm/Crawford05a;Diane Crawford;Montana State University - Billings;US
journals/iacr/Maitra00a;Subhamoy Maitra;Mount Mary College;US
journals/tvlsi/RejimonB06;Sanjukta Bhanja;University of Nebraska Medical Center;US
journals/dam/TayyebiA18;Javad Tayyebi;University of King's College;CA
journals/tim/PaquetV07;Eric Paquet;International Islamic College;MY
journals/sensors/YanLWW14;Chuandong Wu;Seoul Women's University;KR
journals/bigdata/LangaC15;David Cutler;Aichi Medical University;JP
journals/corr/PesslGMM15;Clémentine Maurice;Yale University;US
journals/db/LuoXZXX22;Botong Xue;Universidade de Tocantins;BR
journals/jct/Bousquet-MelouCDK10;Anders Claesson;Instituto Superior de Ciências Educativas;PT
journals/corr/abs-1906-11313;Claire Cardie;University of Exeter;GB
journals/wi/KlannHW05;Daniel Humberg;State Engineering University of Armenia;AM
journals/tsg/MorozovskaHVH21;Alan Valenzuela;University of Bunkyo;JP
journals/corr/abs-1908-07125;Eric Wallace;Xiangtan Normal University;CN
journals/mta/GullMAP21;Nojood O. Aljehane;Paine College;US
journals/corr/abs-1905-06501;Brian L. Trippe;National Dong Hwa University;TW
journals/corr/cs-AI-0003012;John L. Pollock;Medizinische Universität Innsbruck;AT
journals/corr/abs-2105-01006;Gregory D. Hager;Universität Augsburg;DE
journals/paapp/AbdelmohsenMTH17;Ahmed Hassab;The Johns Hopkins University;US
journals/eswa/Lopez-MartinezM18;Aron Schwarcz. MD;Universidade Vale do Rio Doce;BR
journals/jcmc/Ho05;James Ho;University of Divinity;AU
journals/tit/WeiPH11;Enes Pasalic;Universidad Obrera de Mexico;MX
journals/jaciii/OhiHCO11;Hirotada Ohashi;Universidade de Passo Fundo;BR
journals/access/YangLQ20;Hang Lei;Utah Valley State College;US
journals/access/WeiXGLY19;Haoming Liu;Université de Thiès;SN
journals/corr/abs-1806-00857;Aron Szanto;Wisconsin Lutheran College;US
journals/kbs/JiS15;Hong Shen 0001;Elms College;US
journals/cgf/McKennaSFM16;Cody Fulcher;Islamic Azad University, Bojnourd;IR
journals/corr/abs-1810-07354;Aurick Qiao;Independent University, Bangladesh;BD
journals/jcphy/DingR14;Kui Ren 0002;University of Lower Silesia of the Association for the Advancement of Education in Wroclaw.;PL
journals/dm/WangW10;Ligong Wang 0001;Andong National University;KR
journals/twc/HuangWSGJ13;Abbas Jamalipour;Jilin University;CN
journals/entropy/CantOLL18;Ahmad Lotfi;Helsinki School of Economics and Business Administration;FI
journals/ejc/PeleaPS15;Cosmin Pelea;Christian Theological Academy in Warszaw;PL
journals/nca/KhaterEEE20;Abdel Aziz Khater;Vietnam Maritime University;VN
journals/access/LiL19a;Gang Li;St. Francis College, Loretto;US
journals/compsec/Cohen92a;Frederick B. Cohen;Yunnan Agriculture University;CN
journals/remotesensing/AboutalebiTMKNA20;Alex White;Université des Montagnes;CM
journals/ife/BrettschneiderH17;Alfred Scheerhorn;American Academy of Nutrition;US
journals/jcm/QinFZ10;Gang Feng 0004;Universidad Americana;NI
journals/pr/El-YacoubiGKRC19;Anne-Sophie Rigaud;Adam Mickiewicz University of Poznan;PL
journals/jcp/Song10;Malin Song;Yeungnam University;KR
journals/jid/SuYM16;Birgit Mager;Universidad Bolivariana;CL
journals/pc/BazinskaKS19;Julia Bazinska;Bundelkhand University;IN
journals/corr/abs-2012-03370;Aida Nematzadeh;University of St. Thomas, Houston;US
journals/fm/Jaszczak19;Adrian Jaszczak;Universidad Católica Cecilio Acosta;VE
journals/computability/CholakE17;Peter Cholak;Lanzhou University;CN
journals/libt/Traister03;Daniel Traister;Jamia Hamdard University;IN
journals/aci/PagelerEKLLL20;Bruce P. Levy;Mother Teresa Women's University;IN
journals/jnca/LinLTLK17;Chun-Chieh Liao;Nara Sangyo University;JP
journals/jal/SawadaR03;Frank Ruskey;Ocean University of China;CN
journals/jolis/MandelJ19;Lauren H. Mandel;University of Alaska (System);US
journals/robotica/Russell90;R. Andrew Russell;Okayama Shoka University;JP
journals/corr/FundSPER17;Elza Erkip;Athlone Institute of Technology;IE
journals/ijart/Brooks14;Anthony Lewis Brooks;Academy of Arts in Banská Bystrica;SK
journals/www/Douglis99;Fred Douglis;Insituto Universitario - Centro Latinoamericano de Economia Humana - IU Claeh;UY
journals/corr/abs-1904-09610;Mengsu Ding;Ecole Supérieure d'Ingénieurs et de Techniciens pour l'Agriculture;FR
journals/asc/NedjmeddineSD19;Bouroubi Sadek;Cochin University of Science and Technology;IN
journals/tcs/GanivadaDP11;Avatharam Ganivada;Guru Jambeshwar University;IN
journals/corr/abs-2002-12688;Chuan Xu;Asahikawa Medical College;JP
journals/sigops/MarzulloO85;Keith Marzullo;Toyota Technological Institute;JP
journals/cee/JeongRKLB20;Jong Yeol Ryu;Université du Sahel;SN
journals/tmm/ZhangT06;Chi Zhang 0006;Agricultural University of Athens;GR
journals/caee/KayssiSK04;Ayman I. Kayssi;University of Applied Sciences Basel (FHBB );CH
journals/bspc/WangTWM21;Bin Wang;Ozark Christian College;US
journals/iandc/CoriMZ93;Robert Cori;Northwest Polytechnical University Xi'an;CN
journals/hmd/RiegeSW08;Christian Riege;"Universidad Técnica de Esmeraldas ""Luis Vargas Torres""";EC
journals/wicomm/SunC21;Bo Sun;Institut Supérieur de Commerce et d'Administration des Entreprises;MA
journals/prl/Bhattacharya88;Prabir Bhattacharya;Arlington Baptist College;US
journals/paa/SasirekaJ21;D. Sasireka;State University of New York College at Geneseo;US
journals/tbe/PedramFGSHR22;Changyeob Shin;Shahrekord University of Medical Sciences;IR
journals/rfc/rfc5498;Ian D. Chakeres;Universidad Nacional de Quilmes;AR
journals/mktsci/HuiFB09a;Eric T. Bradlow;Universidad de la Sierra A.C.;MX
journals/ipl/Golic99;Jovan Dj. Golic;Baskent University;TR
journals/ce/JoinerI03;Kim Issroff;National Academy for Physical Education and Sports Bucharest;RO
journals/icl/BoostanimehrB12;Hamidreza Boostanimehr;Moorhead State University;US
journals/i-jac/AnderssonJR19;Frode Ramstad Johansen;Universidad de Viña del Mar;CL
journals/cmpb/KilincGB09;Devrim Kilinc;International University School of Medicine (IUSOM);AN
journals/rfc/rfc208;Alex M. McKenzie;University of Wisconsin - Parkside;US
journals/corr/abs-1902-01461;Domagoj Bradac;Rand Graduate School of Policy Studies;US
journals/cacm/Leroy11;Xavier Leroy;Université des Sciences Humaines (Strasbourg II);FR
journals/tgrs/BattagliaMWA20;Alessandro Battaglia;Karnataka State Open University;IN
journals/jvca/WangZLW04;Haitao Wang 0007;Philosophisch-Theologisches Studium Erfurt, Staatlich anerkannte Wissenschaftliche Hochschule;DE
journals/itse/KapralosFCO15;Bill Kapralos;Universidad de Lima;PE
journals/cais/HeartP01;Nava Pliskin;University of Regina;CA
journals/tvt/TuWRMAAHA21;Ghulam Abbas 0002;Warnborough University;IE
journals/ijitdm/HiranoT10;Shoji Hirano;Fachhochschule Nordhessen;DE
journals/tifs/ZuoSC07;Jinyu Zuo;Southern Oregon University;US
journals/cr/RammosV13;Hans Vonhoff;Calvin College;US
journals/nn/SudjiantoH95;Agus Sudjianto;Central Connecticut State University;US
journals/na/RufferW11;Björn Rüffer;Abia State University;NG
journals/jamia/DaymontRLFWG17;A. Russell Localio;"South-West University ""Neofit Rilski""";BG
journals/jsa/PoschP95;Franz Pucher;Hochschule Magdeburg-Stendal (FH);DE
journals/jifs/DuanWQ21;Haoxin Qin;Illinois Benedictine University;US
journals/twc/LiBANZ16;François Baccelli;Jiwaji University;IN
journals/scholarpedia/Rissanen08;Jorma Rissanen;Rhodes University;ZA
journals/sensors/WangWD18;Junyuan Wang;Graceland College;US
journals/expert/MaheshwariRKCD18;Aishwarya N. Reganti;University of Bath;GB
journals/ejc/Oxley11;James G. Oxley;Universidad del Tolima;CO
journals/jucs/Maurer97e;Hermann A. Maurer;Universidad Central del Valle del Cauca;CO
journals/pdln/CumbrerasSRDV16;Arturo Montejo-Ráez;Great Lakes University of Kisumu;KE
journals/jce/SchindlerW17;Andreas Wiemers;Universitas Airlangga;ID
journals/corr/GulkoL15;Brad Gulko;Ecole Spéciale de Mécanique et d'Electricité;FR
journals/jsat/DantsinW06;Alexander Wolpert;Pennsylvania Institute of Technology;US
journals/tcas/ShenDYP18;Hao Shen 0001;International Culture University ;BD
journals/ijcat/ZhangXW12;Longting Wang;University of the South Pacific School of Agriculture;WS
journals/paa/Karacali16;Bilge Karaçali;Technological University (Maubin);MM
journals/corr/abs-2007-02014;Clayton Miller;Universidade Camilo Castelo Branco;BR
journals/jim/AyagO11;Rifat Gürcan Özdemir;Columbia College Chicago;US
journals/mta/KumariDLWKJI18;Ashok Kumar Das;Takarazuka University of Art and Design;JP
journals/jcst/GengZ06;Xin Geng;Marian College of Fond Du Lac;US
journals/ijaci/AloudatM13;Anas Aloudat;Université Kasdi Merbah Ouargla;DZ
journals/corr/abs-2012-04156;Aditya Jyoti Paul;Kwassui Women's College;JP
journals/corr/abs-2103-01837;Arvid Ekblom;Privredna Akademija (Business Academy);RS
journals/tpds/LiuHLWLL13;Jiliang Wang;Iasar University;TR
journals/concurrency/ShendeM03;Allen D. Malony;Kangwon National University;KR
journals/prl/Anaya-SanchezPL10;Aurora Pons-Porrata;Royal Melbourne Institute of Technology;AU
journals/jasis/CroninO94;Blaise Cronin;Universidade de Vila Velha;BR
journals/prl/GuptaBC16;Bhabatosh Chanda;Kyoto Institute of Technology;JP
journals/jisys/SmedleyS07;Georgia Smedley;Messiah College;US
journals/automatica/Gauvrit84;M. Gauvrit;American University Extension, Okinawa;JP
journals/tc/GomathisankaranT06;Akhilesh Tyagi;An-Najah National University;PS
journals/ijon/AmariHLLA02;Aapo Hyvärinen;Franklin College;US
journals/tele/Tefertiller20;Alec C. Tefertiller;Bindura University of Science Education;ZW
journals/winet/Naor03;Zohar Naor;University of the South Pacific;FJ
journals/candie/AminE18;Ahmed El-Bouri;Tajik National University;TJ
journals/ijar/TranJGT18;Carine Jauberthie;Wenzhou Medical College;CN
journals/iacr/Teseleanu20a;George Teseleanu;Ural State Academy of Railway Transport;RU
journals/jis/ArunachalamS88;Subbiah Arunachalam;Sichuan Fine Art Institute;CN
journals/ral/TigerBNH21;Andreas Norrstig;Christian-Albrechts-Universität Kiel;DE
journals/automatica/Ma91;C. C. H. Ma;Grambling State University;US
journals/jcsci/Ab-RahmanK13;Farshad Nasimi Khameneh;California College of Podiatric Medicine;US
journals/csda/Arias-CastroP17;Ery Arias-Castro;Universidad Nacional del Sur;AR
journals/rsa/Kelmans96;Alexander K. Kelmans;ITT Technical Institute Fort Wayne;US
journals/cars/WernerESHH10;Alexander Schmidt-Richberg;Ecole Supérieure d'Electronique de l'Ouest;FR
journals/amcs/Jankowski18;Norbert Jankowski;Södertörn University College;SE
journals/vtm/Hendrickson11;Don Hendrickson;Ecole Supérieure de Commerce de Toulouse;FR
journals/corr/abs-2006-02241;Shishir Nagaraja;University of Washington, Tacoma;US
journals/sensors/AlharbiJAAWB21;Abdulaziz Alharbi;University of Applied Sciences Chur;CH
journals/ijautcomp/VipparthiN16;Santosh Kumar Vipparthi;Universidad Fidélitas;CR
journals/jcheminf/ParkKJJLK19;Haeseung Lee;Eastern Conservatory of Music;US
journals/complexity/NagyRA21;János Abonyi;Comenius University in Bratislava;SK
journals/cl/Griswold83;Ralph E. Griswold;Heisei International University;JP
journals/icl/SerranoBTK10;Albert Banchs;Dnepropetrovsk National University;UA
journals/prl/LuoYL06;Puyin Liu;Upper Nile University;SD
journals/jrm/KimTS11;Chyon Hae Kim;Universiti Utara Malaysia;MY
journals/tse/FuggettaPV98;Alfonso Fuggetta;University of Lagos;NG
journals/kbs/MorenoK02;María Dolores Rodríguez-Moreno;Wakkanai Hokusei Gakuen University;JP
journals/eswa/WangWGM16;Lars J. Grimm;Mendeleev Russian University of Chemical Technology;RU
journals/jmis/Zwass14c;Vladimir Zwass;Bindura University of Science Education;ZW
journals/jasis/PepermansR16;Guido Pepermans;Fachhochschule Regensburg;DE
journals/jgo/Akay13;Bahriye Akay;Moscow University Touro;RU
journals/irob/FinlayM03;Patrick A. Finlay;Institute of Textile Technology;US
journals/ijcv/ZunicR09;Jovisa D. Zunic;Universität Vienna;AT
journals/cogsr/AcharyaMFKOCSVS19;Asit Subudhi;Instituto Universitario de la Policia Federal;AR
journals/ijmdem/SchmitzLGZ14;Christos Grecos;University of Northern Colorado;US
journals/eccc/Applebaum15;Benny Applebaum;London School of Business & Finance;GB
journals/jirs/Rullan-LaraSL12;José-Luis Rullán-Lara;Guangxi Normal University;CN
journals/ijics/KapadiaP20;Amishi Mahesh Kapadia;Cambridge College;US
journals/mansci/KalraSS03;Ajay Kalra;University of Dodoma;TZ
journals/siamjo/MaggioniP16;Francesca Maggioni;Université de Mons-Hainaut;BE
journals/corr/abs-1202-3910;Fahd Ahmed Khan;Australian Lutheran College;AU
journals/telsys/Lorenz06;Pascal Lorenz;Shanghai Second Medical University;CN
journals/corr/abs-1801-03668;Changsheng You;University of Texas Southwestern Medical Center at Dallas;US
journals/iahe/CarbonellDG13;Amber Dailey-Hebert;King Fahad University of Petroleum and Minerals;SA
journals/corr/BlondinFHH15;Alain Finkel;Kyoritsu Pharmaceutical University;JP
journals/icl/WahlenM00;Bruce E. Wahlen;Universidad Bicentenaria de Aragua;VE
journals/corr/abs-2007-01549;Errui Ding;Utica College;US
journals/cejor/GrossetV21;Bruno Viscolani;Fu Jen Catholic University;TW
journals/fss/KaracalK05;Djavvat Khadjiev;Universidad de Vigo;ES
journals/ei/GawlikAMGAKWOLF20;Adolfo Anta;University of Italian Studies for Foreigners of Siena;IT
journals/jamia/DaileyWP07;Aileen J. Plant;Massey University;NZ
journals/ijon/0016GZ16;Dun-Wei Gong;Pharos International University;EG
journals/corr/abs-1302-6885;A. A. Yakovlev;Allen University;US
journals/tie/YangQH14;Chifu Yang;Nanjing Medical University;CN
journals/tit/Jensen88;Jørn M. Jensen;Mohan Lal Sukhadia University;IN
journals/ndjfl/Merrill77;Daniel D. Merrill;Shri Lal Bahadur Shastri Rashtriya Sanskrit Vidyapeetha;IN
journals/tbd/NabavinejadGM16;Maziar Goudarzi;University of London;GB
journals/iacr/PotthastFLL17;Christian Forler;Instituto Superior de Saúde do Alto Ave;PT
journals/tkde/HungC07;Hao-Ping Hung;University of Alabama - Birmingham;US
journals/firai/DragusanuVPM21;Alberto Villani;Wissenschaftliche Hochschule für Unternehmensführung, Otto-Beisheim Hochschule;DE
journals/corr/abs-1909-09078;André Rodrigues 0002;Monash University;AU
journals/ria/SoldanoSB16;Dominique Bouthinon;Cihan University;IQ
journals/sensors/PassaroSMSR15;Alexander Star;Emory & Henry College;US
journals/bjet/KaliisaPM19;Edward Palmer;Universidade Gregorio Semedo;AO
journals/oms/NeidingerA18;Benjamin Altman;Northern Caribbean University;JM
journals/cma/HeHS06;Leetsch C. Hsu;Iraq University College;IQ
